,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
2757,98122,2,,5,5,5,5,4,3,2,4,4,3,2,1,1,2,1,1,1,1,2,2,1,,3,1,1,1,3,,3,3,2,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,2,27,2,4,3,2,1,1.0,1.043716762,1.0,1.0,1.0,1.0,2021,6,20
2758,98045,1,1.0,3,4,4,2,5,2,1,3,4,4,2,1,1,2,1,1,2,1,2,1,3,,2,2,2,1,2,,2,2,1,,2,3,3,4,4,4,4,4,1,1,1,1,2,1,1,2,2,2,1,1,2,2,27,2,3,3,3,1,2.0,1.285614542,1.0,3.0,2.0,3.0,2021,6,20
2759,98105,1,2.0,5,5,5,5,5,2,1,4,4,3,3,2,1,3,2,2,1,1,2,2,3,,2,3,2,1,3,,3,3,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,19,2,3,2,2,2,1.0,0.892999314,1.0,1.0,2.0,2.0,2021,6,20
2760,98004,1,1.0,3,4,5,5,4,3,4,3,3,3,3,3,3,3,3,3,3,2,2,2,1,,1,2,2,2,2,,1,1,2,,1,1,2,3,1,2,2,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,36,3,3,4,4,1,1.0,0.981325028,1.0,1.0,1.0,2.0,2021,6,20
2761,98034,1,1.0,6,6,6,6,6,5,5,5,5,4,3,2,1,1,1,1,1,1,1,2,3,,3,3,3,3,3,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,1,1,2,2,2,2,2,2,1,36,3,1,1,2,1,2.0,0.438214362,1.0,3.0,3.0,2.0,2021,6,20
2762,98032,1,1.0,5,5,3,3,5,3,2,4,4,4,2,2,2,2,1,1,1,2,2,2,2,,2,2,2,3,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,1,71,5,3,3,4,1,2.0,0.838750116,1.0,2.0,3.0,2.0,2021,6,20
2763,98002,1,3.0,5,5,5,5,5,4,2,4,4,3,2,1,1,1,1,1,1,1,2,2,3,,2,3,2,1,3,,1,3,1,,2,4,4,3,4,4,4,4,1,1,1,2,1,1,1,1,2,2,2,2,2,2,18,2,1,1,1,1,1.0,0.312445944,1.0,1.0,1.0,1.0,2021,6,20
2764,98121,1,1.0,2,2,1,1,1,4,3,4,4,4,2,2,1,1,1,2,2,2,2,2,2,,2,2,2,2,2,,2,2,2,,2,4,4,4,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,40,3,1,4,5,1,1.0,0.482035799,2.0,2.0,2.0,2.0,2021,6,20
2765,98101,1,6.0,3,5,3,2,3,3,1,3,4,4,2,1,1,3,2,1,1,1,1,1,2,,3,1,1,1,1,,1,1,1,,2,3,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,24,2,4,4,4,1,1.0,0.977130852,1.0,1.0,1.0,2.0,2021,6,20
2766,98055,2,,3,5,2,2,2,3,1,4,4,3,2,1,1,2,2,1,1,1,2,2,3,,2,2,2,1,2,,2,2,1,,2,4,4,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,56,4,1,3,3,1,2.0,0.821756376,1.0,3.0,2.0,2.0,2021,6,20
2767,98056,1,3.0,5,5,5,5,5,4,2,3,4,4,2,2,2,2,2,2,2,1,1,2,2,,2,3,3,3,3,,3,3,3,,3,4,5,4,4,5,4,4,1,1,2,2,2,2,2,2,2,2,1,1,2,1,18,2,7,1,1,2,1.0,1.074843938,1.0,2.0,2.0,3.0,2021,6,20
2768,98002,1,1.0,3,1,3,2,4,5,3,2,2,2,4,2,3,2,1,3,5,3,2,1,3,,1,2,3,1,2,,3,1,2,,2,2,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,19,2,4,2,3,2,1.0,0.830561225,1.0,2.0,1.0,1.0,2021,6,20
2769,98023,2,,3,4,5,2,1,4,1,3,4,2,3,1,2,3,1,1,1,1,1,2,2,,2,2,2,3,3,,3,3,1,,2,4,4,4,4,4,4,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,48,3,1,2,1,1,1.0,1.360283569,1.0,1.0,3.0,3.0,2021,6,20
2770,98155,2,,5,5,5,2,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,3,2,1,3,,3,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,1,1,2,3,20,2,3,3,1,2,2.0,1.12723267,1.0,1.0,2.0,3.0,2021,6,20
2771,98188,1,1.0,5,5,5,5,5,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,2,,2,3,2,3,3,,3,3,2,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,44,3,3,2,2,1,2.0,0.834126274,1.0,3.0,2.0,2.0,2021,6,20
2772,98022,1,1.0,5,5,5,3,3,4,2,4,4,3,2,1,1,1,1,1,1,1,2,2,1,,2,1,2,1,2,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,21,2,1,1,3,1,3.0,0.255637591,1.0,1.0,2.0,2.0,2021,6,20
2774,98111,1,1.0,4,5,5,5,4,3,3,3,3,3,2,2,2,2,3,2,2,1,1,3,2,,2,2,2,3,2,,2,2,2,,2,3,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,60,4,3,3,4,1,1.0,1.405724058,1.0,2.0,2.0,3.0,2021,6,20
2775,98168,2,,3,3,2,3,1,2,1,3,4,2,2,1,1,1,1,1,1,1,1,3,2,,2,1,1,1,1,,1,1,1,,2,2,2,2,2,2,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,1,33,2,3,2,2,1,2.0,1.029079897,1.0,2.0,2.0,2.0,2021,6,20
2776,98111,1,1.0,5,5,5,5,5,4,2,4,4,4,1,1,3,1,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,41,3,3,1,4,1,1.0,0.981325028,1.0,2.0,2.0,2.0,2021,6,20
2777,98075,2,,5,5,4,4,5,4,2,4,4,4,2,1,1,2,1,1,1,1,1,2,2,,2,2,2,1,3,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,18,2,4,1,5,1,2.0,0.420230408,1.0,1.0,2.0,2.0,2021,6,20
2778,98001,1,1.0,5,5,5,5,5,4,4,4,4,4,1,1,2,1,1,1,1,1,1,1,2,,2,2,2,3,2,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,1,2,2,1,2,2,2,2,41,3,3,3,5,1,1.0,1.241376161,1.0,2.0,2.0,2.0,2021,6,20
2779,98122,1,1.0,4,5,5,4,4,3,3,4,4,3,1,2,1,2,2,1,2,1,2,1,1,,2,1,1,1,1,,2,2,1,,2,4,4,3,4,3,3,4,2,1,2,1,2,1,2,1,2,1,2,2,2,1,50,4,2,1,5,1,1.0,1.403000187,1.0,1.0,1.0,2.0,2021,6,20
2781,98006,2,,5,5,5,5,5,4,3,4,4,4,3,1,1,1,1,1,1,1,1,1,1,,2,2,2,1,3,,3,2,3,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,60,4,3,3,4,1,1.0,0.830824837,1.0,2.0,3.0,3.0,2021,6,21
2782,98092,2,,2,3,3,2,3,3,1,2,3,3,2,2,1,3,2,1,1,1,2,2,2,,2,2,2,1,2,,2,2,1,,2,3,2,2,5,5,5,5,2,2,1,2,2,2,2,2,2,2,2,2,2,1,58,4,3,3,4,1,2.0,1.405724058,1.0,2.0,2.0,2.0,2021,6,21
2783,98107,2,,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,3,1,3,,3,3,3,3,3,,3,3,1,,2,5,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,17,1,3,1,1,2,1.0,0.980202322,1.0,3.0,3.0,3.0,2021,6,21
2784,98058,1,1.0,4,5,5,4,5,4,4,3,4,3,2,1,2,1,2,2,1,2,1,2,1,,2,1,2,1,1,,1,1,2,,2,3,4,4,4,3,3,4,2,1,2,2,2,1,2,1,2,1,2,2,2,2,49,3,3,2,5,1,1.0,0.902393949,1.0,1.0,2.0,2.0,2021,6,21
2785,98052,1,1.0,4,4,4,5,5,3,2,3,3,3,2,2,2,1,1,1,1,1,1,2,3,,3,3,3,3,3,,3,3,3,,3,3,3,3,5,5,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,36,3,1,3,3,1,1.0,0.453551865,1.0,3.0,3.0,3.0,2021,6,21
2786,98168,1,1.0,2,2,2,2,3,3,2,3,3,2,2,2,3,3,2,1,1,1,2,4,3,,2,2,2,3,2,,1,2,1,,2,2,1,2,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,2,2,45,3,3,1,2,1,3.0,1.06163994,1.0,3.0,2.0,1.0,2021,6,21
2787,98002,1,1.0,3,3,3,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,1,,2,2,1,1,3,,1,1,1,,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,24,2,2,3,3,1,2.0,0.826654214,1.0,1.0,3.0,2.0,2021,6,21
2788,98168,2,,1,1,3,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,2,1,2,,2,2,2,1,2,,2,2,2,,2,4,4,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,40,3,2,2,1,1,1.0,0.606292607,1.0,2.0,2.0,2.0,2021,6,21
2789,98122,1,6.0,5,5,5,5,5,4,1,4,4,3,1,1,1,2,1,1,1,1,4,5,2,,1,1,2,3,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,25,2,3,2,2,2,1.0,1.055818706,1.0,2.0,2.0,2.0,2021,6,21
2790,98074,2,,4,5,4,3,5,2,2,3,4,4,3,1,1,2,2,1,1,1,1,1,3,,1,1,1,1,1,,1,2,1,,2,2,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,2,16,1,1,1,4,1,1.0,0.284041768,1.0,1.0,1.0,2.0,2021,6,21
2791,98032,1,1.0,2,2,2,1,1,4,2,4,4,2,2,1,1,1,1,1,1,1,1,4,2,,2,2,2,3,3,,2,2,1,,2,3,3,3,3,3,3,3,2,2,2,2,1,2,2,2,1,1,1,2,2,1,26,2,1,1,2,2,1.0,0.664686884,2.0,2.0,2.0,3.0,2021,6,21
2792,98045,1,1.0,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,3,,2,4,4,4,4,4,4,4,1,1,2,2,1,1,1,2,2,2,1,1,2,2,70,5,3,2,1,1,2.0,0.753089014,1.0,3.0,2.0,2.0,2021,6,21
2793,98042,2,,5,5,5,3,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,2,3,,2,2,2,1,2,,2,2,1,,2,4,4,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,47,3,3,3,4,1,2.0,1.220885931,1.0,3.0,2.0,2.0,2021,6,21
2794,98042,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,61,4,3,3,3,1,2.0,0.747742353,1.0,3.0,2.0,2.0,2021,6,21
2795,98005,1,1.0,2,4,2,1,5,3,2,3,3,4,3,1,1,1,1,1,1,1,1,1,1,,2,2,1,1,2,,2,2,1,,2,3,3,3,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,1,40,3,3,4,4,1,1.0,0.427659513,1.0,1.0,2.0,2.0,2021,6,21
2796,98040,1,1.0,3,5,3,2,1,2,3,3,4,1,3,2,1,1,1,1,1,1,1,2,1,,3,3,3,1,1,,1,3,1,,3,3,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,22,2,3,1,1,1,2.0,1.155646172,1.0,1.0,1.0,1.0,2021,6,21
2797,98106,1,1.0,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,,2,2,2,2,2,,2,2,2,,2,3,4,4,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,40,3,3,4,4,1,1.0,0.427659513,1.0,1.0,2.0,2.0,2021,6,21
2798,98102,1,1.0,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,3,2,3,3,1,1,,1,1,1,1,1,,1,1,1,,1,1,2,1,1,2,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,1,40,3,3,3,4,1,1.0,0.491808439,1.0,1.0,1.0,1.0,2021,6,21
2799,98198,1,1.0,5,5,5,1,1,4,1,4,4,4,1,1,2,2,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,1,2,1,1,1,1,1,2,1,1,1,1,2,1,61,4,3,4,3,1,2.0,1.100131871,1.0,2.0,2.0,2.0,2021,6,21
2800,98103,2,,5,3,5,5,5,3,1,3,4,4,2,1,2,3,1,1,1,1,2,2,2,,1,2,3,1,3,,3,2,1,,2,4,4,4,4,4,4,4,1,2,1,1,2,1,2,2,2,1,1,1,2,2,66,5,3,3,3,2,1.0,0.916996623,1.0,3.0,2.0,2.0,2021,6,21
2801,98115,2,,3,5,5,5,5,3,2,4,4,4,2,1,1,1,1,1,1,1,1,3,3,,2,3,2,1,1,,2,2,2,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,18,2,4,1,4,1,1.0,0.382027643,1.0,1.0,2.0,2.0,2021,6,21
2802,98059,2,,3,5,5,3,5,4,2,3,4,4,2,1,2,2,1,1,1,2,2,2,1,,2,2,2,1,1,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,1,80,5,3,3,3,1,2.0,1.236454869,1.0,1.0,2.0,2.0,2021,6,21
2803,98058,3,,5,5,5,5,3,3,3,3,4,1,2,1,1,1,1,1,1,1,1,5,2,,2,3,1,1,3,,3,3,3,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,2,1,1,2,1,17,1,3,1,1,1,2.0,1.155646172,1.0,3.0,2.0,2.0,2021,6,21
2804,98391,1,1.0,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,,2,1,1,2,1,,2,1,1,,2,1,1,1,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,41,3,3,4,4,1,1.0,0.427659513,1.0,1.0,1.0,1.0,2021,6,21
2805,98056,1,1.0,3,5,5,5,5,4,3,4,4,4,1,1,2,3,3,3,3,2,2,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,69,5,3,3,1,1,2.0,1.120773651,1.0,3.0,2.0,2.0,2021,6,21
2806,98118,3,,1,1,1,1,1,1,1,2,2,1,1,1,2,3,2,1,1,1,3,4,2,,1,2,1,3,1,,3,3,2,,3,1,1,1,1,3,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,29,2,3,1,1,1,1.0,1.331750455,1.0,1.0,3.0,3.0,2021,6,21
2807,98146,2,,1,5,5,3,3,4,1,4,4,1,1,1,1,1,1,1,1,1,1,2,2,,3,3,1,1,1,,1,1,1,,2,4,4,3,4,4,4,4,2,2,2,1,1,1,1,1,2,2,2,2,2,1,61,4,4,3,3,1,1.0,1.549491448,1.0,1.0,3.0,2.0,2021,6,21
2808,98121,2,,5,5,5,5,5,3,2,4,4,4,3,1,1,3,2,2,1,1,2,1,2,,3,3,3,1,3,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,2,2,2,2,1,1,2,2,26,2,3,4,4,1,1.0,1.242139654,1.0,2.0,2.0,2.0,2021,6,21
2809,98058,1,1.0,1,2,2,2,1,2,1,3,4,3,2,2,1,1,1,1,1,1,1,2,1,,2,2,2,3,2,,2,2,1,,2,2,3,2,2,3,4,4,1,1,2,1,2,1,1,2,1,2,2,2,2,2,55,4,3,1,1,1,1.0,0.794702018,1.0,1.0,2.0,2.0,2021,6,21
2810,98107,1,1.0,3,3,3,3,3,3,2,4,4,2,2,1,1,1,1,1,1,1,1,1,2,,2,2,1,3,3,,2,2,2,,2,4,4,4,3,3,3,3,2,2,2,1,1,1,1,2,2,2,1,1,2,2,29,2,1,3,4,1,1.0,0.765303325,1.0,2.0,2.0,2.0,2021,6,21
2811,98002,2,,1,1,1,1,5,3,3,2,4,4,3,1,2,2,1,1,1,1,1,2,3,,2,3,1,1,1,,2,1,2,,2,2,4,3,4,4,4,4,2,2,1,2,1,1,2,2,2,2,1,1,2,1,60,4,3,4,1,1,2.0,1.34460562,1.0,1.0,1.0,3.0,2021,6,21
2812,98030,2,,4,5,5,2,5,2,1,4,4,4,2,1,1,1,1,1,1,1,1,1,3,,1,3,3,1,3,,3,3,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,1,2,2,2,1,1,2,1,31,2,4,3,4,1,2.0,1.389796904,1.0,1.0,2.0,2.0,2021,6,21
2813,98052,2,,2,3,3,2,2,3,2,2,3,2,2,1,1,1,1,1,1,1,1,2,3,,3,3,3,1,3,,3,3,3,,2,3,3,2,4,4,4,4,1,1,2,2,1,1,1,2,1,2,1,1,2,2,49,3,4,2,2,2,2.0,0.744040699,1.0,1.0,3.0,3.0,2021,6,21
2814,98052,2,,5,5,5,5,2,4,3,4,4,4,2,1,1,1,1,2,1,1,2,1,3,,2,3,3,1,2,,3,3,3,,2,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,1,1,2,1,16,1,3,1,3,2,2.0,0.945528686,1.0,3.0,2.0,3.0,2021,6,21
2815,98005,2,,1,1,1,5,1,4,4,4,4,1,1,1,2,1,1,1,1,1,1,4,2,,2,2,1,1,2,,2,2,1,,2,4,4,2,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,30,2,4,4,2,1,1.0,0.907579793,1.0,2.0,2.0,3.0,2021,6,21
2816,98034,1,1.0,2,2,3,2,2,3,3,3,3,3,3,3,3,3,2,2,1,1,2,3,1,,2,3,1,1,3,,1,1,1,,2,3,3,3,4,4,4,4,2,1,2,1,2,1,2,2,2,2,2,2,2,2,27,2,4,2,2,1,2.0,0.771442824,1.0,1.0,1.0,3.0,2021,6,21
2817,98034,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,3,3,3,3,3,,1,1,1,,2,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,82,5,3,2,3,1,2.0,1.015446028,1.0,2.0,3.0,3.0,2021,6,21
2819,98126,1,5.0,1,1,1,1,1,2,1,3,3,2,1,1,1,1,1,1,1,1,1,2,2,,2,2,2,3,2,,2,2,2,,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,30,2,3,3,2,1,2.0,1.392284566,1.0,2.0,2.0,2.0,2021,6,21
2820,98115,1,1.0,3,4,4,2,3,3,2,2,3,2,3,2,4,1,1,1,1,1,1,3,1,,3,1,1,1,3,,1,1,1,,2,2,3,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,41,3,3,3,4,1,1.0,1.128523783,1.0,1.0,1.0,3.0,2021,6,21
2821,98391,1,1.0,5,5,5,1,4,3,1,4,4,3,2,1,2,1,1,1,1,1,1,2,2,,2,2,2,3,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,36,3,3,2,2,1,2.0,0.363510586,1.0,2.0,1.0,2.0,2021,6,21
2822,98115,1,1.0,5,5,4,5,1,4,4,4,4,1,1,2,1,3,1,2,1,1,2,3,1,,2,2,1,1,3,,2,2,1,,2,4,4,5,4,4,4,4,1,2,2,2,1,1,1,2,2,2,1,1,2,1,38,3,3,4,5,1,1.0,0.470425464,1.0,1.0,2.0,1.0,2021,6,22
2823,98042,1,1.0,5,5,5,2,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,69,5,3,4,3,1,2.0,0.656413135,1.0,2.0,2.0,2.0,2021,6,22
2824,98198,2,,3,3,3,1,3,4,4,4,4,4,1,2,1,1,1,1,1,1,1,3,2,,1,1,2,2,2,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,45,3,4,2,1,2,2.0,1.568069919,1.0,1.0,2.0,2.0,2021,6,22
2825,98092,1,1.0,5,5,4,5,5,4,4,4,4,4,1,1,1,2,2,1,1,1,1,1,3,,2,2,2,3,3,,1,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,2,2,2,2,1,1,2,1,64,4,3,2,2,1,2.0,1.039013434,1.0,3.0,2.0,2.0,2021,6,22
2826,98058,1,1.0,4,5,5,2,1,4,1,4,4,1,1,1,2,3,1,1,1,1,3,3,2,,2,2,2,1,2,,2,2,1,,2,4,4,3,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,33,2,3,1,3,1,2.0,1.089614008,1.0,2.0,3.0,2.0,2021,6,22
2827,98001,1,1.0,3,4,4,2,3,3,2,3,4,4,2,1,4,1,1,1,1,1,1,2,1,,3,2,2,2,2,,1,1,1,,2,3,4,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,43,3,3,3,3,1,1.0,0.442627595,1.0,1.0,1.0,3.0,2021,6,22
2828,98391,1,1.0,2,3,3,2,2,2,1,2,2,1,2,2,4,1,1,1,1,1,1,2,1,,2,1,1,1,1,,1,1,1,,2,4,4,4,2,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1,2,1,39,3,3,3,5,1,1.0,0.540989283,1.0,1.0,1.0,2.0,2021,6,22
2829,98052,1,1.0,3,5,1,1,5,4,1,4,4,4,3,1,1,1,1,1,1,1,1,1,2,,2,3,2,2,3,,1,1,1,,2,2,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,42,3,4,3,5,2,2.0,1.044303403,1.0,2.0,2.0,1.0,2021,6,22
2830,98101,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,2,1,3,,2,2,2,3,1,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,58,4,3,2,1,2,1.0,0.614087923,1.0,1.0,2.0,2.0,2021,6,22
2831,98001,1,1.0,1,3,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,2,,2,2,2,1,2,,2,2,1,,2,1,3,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,38,3,3,4,5,1,1.0,0.470425464,1.0,1.0,1.0,2.0,2021,6,22
2832,98027,1,1.0,3,3,3,3,3,2,2,3,3,3,2,1,1,1,1,1,1,1,1,1,2,,3,3,2,1,2,,2,2,1,,2,2,2,3,3,3,3,3,2,2,1,2,2,1,1,2,2,2,1,1,2,2,59,4,3,4,5,1,1.0,0.794702018,1.0,3.0,2.0,2.0,2021,6,22
2833,98168,1,1.0,3,3,3,2,3,4,2,3,3,4,1,1,1,2,1,1,1,1,1,1,3,,2,2,2,1,3,,3,3,1,,2,4,3,4,4,4,5,5,1,1,1,1,1,1,1,1,1,2,1,1,2,2,37,3,4,3,1,1,2.0,1.044303403,1.0,1.0,3.0,3.0,2021,6,22
2834,98116,1,1.0,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,1,,2,2,1,1,2,,1,2,2,,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,40,3,3,4,4,1,1.0,0.427659513,1.0,1.0,1.0,1.0,2021,6,22
2835,98007,2,,1,1,1,1,1,3,3,3,4,3,1,1,2,1,1,2,2,1,1,1,2,,2,2,2,1,2,,2,2,2,,2,4,3,4,4,3,3,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,22,2,1,2,1,1,2.0,0.241435503,2.0,2.0,2.0,2.0,2021,6,22
2836,98058,2,,5,5,5,4,5,4,1,3,4,3,2,1,1,1,1,1,1,1,1,2,3,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,1,36,3,3,3,5,1,2.0,0.540989283,1.0,3.0,2.0,2.0,2021,6,22
2837,98072,1,1.0,2,2,3,3,2,3,1,4,4,4,2,2,2,1,1,1,1,1,2,1,2,,1,2,1,1,1,,2,1,1,,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,41,3,7,1,1,1,2.0,1.046435256,1.0,2.0,1.0,2.0,2021,6,22
2838,98105,1,1.0,5,5,3,3,2,3,2,4,4,1,2,1,1,1,1,1,1,1,1,3,2,,2,2,2,1,2,,2,2,1,,2,4,4,2,4,4,4,4,1,1,1,1,1,1,1,2,1,2,1,1,2,1,34,2,3,2,1,1,1.0,1.029079897,1.0,1.0,1.0,2.0,2021,6,22
2839,98109,1,6.0,3,3,3,2,2,4,3,4,4,3,2,2,2,2,1,2,1,1,1,3,3,,3,3,3,1,3,,3,3,1,,2,4,4,3,4,4,4,4,2,2,2,1,1,1,1,1,2,1,1,1,2,2,52,4,4,4,2,2,1.0,0.875341999,1.0,1.0,1.0,2.0,2021,6,22
2840,98107,1,1.0,5,5,4,4,5,3,3,4,4,4,2,1,1,2,1,1,1,1,1,1,3,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,1,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,20,2,2,2,1,2,1.0,0.678894765,1.0,3.0,2.0,2.0,2021,6,22
2841,98052,1,1.0,5,5,5,2,5,4,1,4,4,4,2,1,2,2,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,51,4,8,4,1,1,2.0,2.029266955,1.0,1.0,2.0,2.0,2021,6,22
2842,98106,1,1.0,1,1,1,6,1,3,4,4,3,3,2,2,1,3,1,2,1,1,1,2,2,,2,2,1,1,1,,2,1,2,,2,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,38,3,3,3,1,1,1.0,0.540989283,1.0,1.0,1.0,2.0,2021,6,22
2843,98075,1,1.0,2,3,1,1,2,4,1,4,4,4,2,2,1,1,1,2,1,1,1,1,2,,2,2,2,1,1,,1,1,1,,2,1,3,3,4,4,4,4,1,1,1,2,2,2,1,2,1,1,1,1,2,2,53,4,3,4,5,1,2.0,1.167803934,1.0,2.0,2.0,2.0,2021,6,22
