,Unnamed: 0,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
2041,2070,98121,2,,5,5,5,5,5,4,2,4,4,5,1,1,1,1,1,1,1,1,1,5,2,,2,2,2,2,2,,2,2,1,,2,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,56,4,3,1,2,2,1.0,0.72245638,1.0,2.0,2.0,3.0,2021,6,9
2044,2073,98047,2,,5,5,3,2,5,3,1,4,4,4,2,1,1,2,1,2,1,1,1,1,2,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,1,1,1,1,2,2,61,4,3,3,1,1,2.0,0.913907321,1.0,2.0,2.0,2.0,2021,6,9
2045,2074,98056,2,,5,5,5,5,5,4,1,4,4,4,4,3,1,1,1,1,1,1,1,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,72,5,1,2,4,1,2.0,1.677520952,1.0,1.0,2.0,2.0,2021,6,9
2047,2076,98104,2,,5,5,5,5,5,3,4,3,4,4,1,1,1,2,1,1,1,1,3,1,2,,2,3,3,3,3,,1,3,3,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,59,4,3,2,1,2,2.0,0.614087923,1.0,2.0,2.0,2.0,2021,6,9
2049,2078,98122,2,,5,5,5,5,5,4,4,4,4,4,2,1,1,2,1,1,1,1,1,1,2,,1,1,1,1,1,,1,1,2,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,2,1,2,1,71,5,3,2,1,2,1.0,0.619945738,1.0,1.0,2.0,2.0,2021,6,9
2051,2080,98075,1,3.0,3,5,5,3,5,4,2,3,4,4,2,2,1,2,2,1,1,1,1,2,2,,2,1,2,1,3,,1,1,1,,2,4,4,4,5,5,5,5,2,2,2,1,2,2,2,2,2,2,2,2,2,1,57,4,4,3,3,1,2.0,1.549491448,1.0,2.0,3.0,2.0,2021,6,9
2054,2083,98004,1,6.0,5,5,5,3,3,3,2,3,3,3,2,1,1,2,1,1,1,1,1,1,3,,2,2,3,1,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,1,71,5,3,4,5,1,1.0,0.80228272,1.0,3.0,2.0,2.0,2021,6,9
2059,2089,98006,1,1.0,2,3,5,3,2,4,3,4,4,2,2,1,1,2,1,2,1,1,1,2,2,,2,2,2,2,3,,3,3,3,,2,4,3,3,5,5,5,5,1,2,1,2,2,1,1,2,2,2,1,1,2,2,60,4,3,3,5,1,2.0,0.913907321,1.0,2.0,2.0,2.0,2021,6,9
2060,2090,98008,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,1,2,1,1,,3,3,2,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,1,1,1,2,1,72,5,3,4,1,2,2.0,0.80228272,1.0,2.0,2.0,2.0,2021,6,9
2061,2091,98136,2,,1,5,5,3,5,4,2,4,4,3,2,1,1,2,1,1,1,1,2,2,2,,2,1,3,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,1,2,2,1,1,1,2,1,57,4,4,4,4,1,1.0,1.497093187,1.0,3.0,3.0,2.0,2021,6,9
2062,2092,98391,2,,3,4,3,6,6,3,2,3,4,4,2,2,1,1,1,1,1,1,1,1,3,,2,2,3,2,2,,2,2,3,,2,5,5,5,4,4,4,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,61,4,3,2,2,1,1.0,0.614087923,1.0,3.0,2.0,3.0,2021,6,9
2066,2097,98052,1,1.0,1,2,3,2,5,1,1,1,2,3,4,3,1,2,1,3,1,1,1,4,1,,2,1,1,2,2,,1,2,1,,1,1,2,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,60,4,3,3,1,1,1.0,0.913907321,1.0,1.0,1.0,1.0,2021,6,9
2067,2098,98155,1,1.0,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,63,4,3,1,2,1,1.0,0.72245638,1.0,2.0,2.0,2.0,2021,6,9
2069,2100,98136,2,,5,5,4,4,5,4,1,4,4,4,2,1,1,1,1,1,1,1,2,1,2,,2,2,2,3,2,,1,2,1,,2,5,1,1,4,4,4,4,1,1,1,2,1,1,1,2,2,1,1,1,2,1,72,5,3,4,4,1,1.0,0.729347927,1.0,2.0,2.0,2.0,2021,6,9
2079,2110,98011,2,,5,5,5,5,5,4,2,4,4,3,1,1,1,2,2,1,1,2,2,2,2,,2,2,2,3,3,,3,2,1,,2,4,4,4,4,4,4,4,1,2,2,1,1,1,1,2,1,1,1,1,2,1,75,5,3,2,3,1,2.0,1.015446028,1.0,3.0,3.0,3.0,2021,6,9
2081,2112,98133,2,,2,5,5,3,3,4,2,3,4,4,2,2,1,1,1,1,1,1,1,2,1,,2,2,2,1,3,,1,2,1,,2,4,4,4,4,4,4,4,1,2,2,2,1,1,1,2,1,2,1,1,2,2,71,5,4,3,2,1,2.0,6.639560115,1.0,1.0,2.0,2.0,2021,6,9
2082,2113,98125,2,,5,5,3,2,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,3,3,3,3,3,,3,3,1,,3,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,79,5,3,4,1,1,1.0,1.314106624,1.0,3.0,3.0,3.0,2021,6,9
2087,2119,98008,2,,5,5,5,5,5,4,4,4,4,4,2,2,1,1,1,1,1,1,1,1,3,,2,3,2,3,3,,2,2,2,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,73,5,3,3,2,1,2.0,0.838750116,1.0,3.0,2.0,2.0,2021,6,9
2088,2120,98101,1,1.0,5,5,5,5,1,4,3,4,4,1,1,1,1,1,1,1,1,1,1,3,2,,2,2,2,2,2,,3,3,1,,2,4,4,5,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,60,4,3,1,1,1,2.0,0.794702018,1.0,2.0,2.0,1.0,2021,6,9
2092,2126,98109,2,,3,3,3,3,3,4,4,4,4,2,1,1,1,1,1,1,1,1,2,1,2,,2,2,2,2,2,,2,2,3,,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,70,5,4,3,1,1,1.0,5.853790706,1.0,2.0,2.0,2.0,2021,6,9
2098,2133,98031,2,,3,3,3,2,3,2,1,3,3,3,2,1,1,1,1,1,1,1,2,2,2,,2,2,2,1,2,,2,2,1,,2,3,3,4,3,3,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,58,4,3,3,2,1,2.0,0.830824837,1.0,2.0,2.0,2.0,2021,6,9
2102,2138,98391,2,,5,5,5,3,5,4,3,4,4,4,2,1,1,2,1,1,1,1,3,1,2,,2,1,3,1,3,,1,3,1,,2,4,4,4,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,63,4,1,2,2,1,1.0,0.674872386,1.0,2.0,2.0,2.0,2021,6,9
2108,2144,98042,2,,1,5,5,4,5,3,3,4,4,4,1,1,1,2,1,1,1,1,3,1,2,,2,2,3,3,3,,2,2,3,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,2,2,2,2,1,1,2,2,62,4,3,1,1,1,2.0,0.794702018,1.0,2.0,2.0,2.0,2021,6,9
2111,2147,98058,1,1.0,3,5,5,1,5,4,1,4,4,4,2,1,1,1,1,1,1,1,2,1,3,,2,2,2,1,3,,3,3,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,1,1,2,1,1,1,1,2,2,57,4,3,3,5,1,2.0,0.913907321,1.0,3.0,2.0,2.0,2021,6,9
2116,2152,98075,1,1.0,3,4,5,1,5,3,1,4,4,3,2,1,1,2,1,1,1,2,2,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,2,1,1,2,1,1,2,1,2,1,1,2,1,58,4,3,2,4,1,2.0,1.039013434,1.0,2.0,2.0,2.0,2021,6,10
2117,2153,98032,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,1,2,1,3,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,2,1,1,2,2,1,1,1,2,2,72,5,3,4,4,2,2.0,0.885987076,1.0,3.0,2.0,2.0,2021,6,10
2119,2155,98117,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,1,1,2,,2,3,3,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,76,5,3,2,1,1,3.0,2.069221524,1.0,3.0,3.0,2.0,2021,6,10
2121,2157,98052,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,3,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,68,5,3,4,3,1,2.0,0.656413135,1.0,1.0,2.0,2.0,2021,6,10
2123,2159,98045,1,1.0,5,5,5,5,5,4,2,4,4,4,1,1,3,5,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,3,,2,4,4,5,4,4,4,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,58,4,3,3,2,1,2.0,0.830824837,1.0,2.0,2.0,2.0,2021,6,10
2133,2170,98056,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,3,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,2,2,2,1,70,5,3,3,2,1,2.0,0.838750116,1.0,2.0,2.0,2.0,2021,6,10
2135,2172,98136,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,3,,2,2,2,1,3,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,2,1,1,2,1,1,2,2,2,1,82,5,3,3,3,1,1.0,1.236454869,1.0,1.0,1.0,2.0,2021,6,10
2136,2173,98059,1,1.0,5,5,5,2,3,4,2,4,4,2,3,2,2,2,2,2,1,1,1,3,3,,2,3,3,2,2,,3,3,2,,1,4,4,2,3,4,4,4,2,2,2,1,2,2,2,2,2,2,1,2,2,1,56,4,1,3,5,1,2.0,1.131280235,2.0,3.0,2.0,2.0,2021,6,10
2138,2175,98045,2,,2,2,2,5,3,3,1,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,1,1,3,,2,2,1,,2,2,3,4,3,3,5,5,2,2,2,1,2,2,2,2,1,1,1,1,2,2,67,5,3,2,2,1,3.0,0.753089014,1.0,2.0,2.0,3.0,2021,6,10
2140,2177,98072,1,7.0,5,5,3,5,5,4,4,4,4,4,1,1,1,2,1,1,1,2,2,1,2,,2,2,2,3,1,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,1,1,2,2,2,1,1,2,2,63,4,3,3,4,1,2.0,0.830824837,1.0,1.0,2.0,2.0,2021,6,10
2142,2179,98032,2,,5,5,5,5,5,5,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,2,2,2,1,3,,3,3,1,,2,2,4,4,1,4,4,4,2,2,2,2,1,1,1,2,2,2,2,2,2,2,82,5,3,1,1,1,1.0,2.67781609,1.0,3.0,3.0,2.0,2021,6,10
2144,2181,98146,2,,5,6,5,5,5,4,2,5,4,4,1,1,1,1,1,1,1,1,1,1,3,,2,1,2,3,1,,1,1,3,,2,4,4,4,4,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,78,5,3,3,1,1,1.0,1.511222618,1.0,3.0,3.0,2.0,2021,6,10
2147,2184,98042,2,,5,5,3,2,5,4,1,4,4,5,2,1,1,1,1,1,1,1,1,1,3,,2,2,2,1,3,,2,2,1,,2,1,4,4,5,4,5,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,66,5,3,1,3,1,2.0,0.797388368,1.0,2.0,3.0,3.0,2021,6,10
2152,2189,98102,2,,3,5,3,2,5,2,2,4,4,4,2,1,1,3,1,1,1,1,2,1,2,,2,2,2,3,3,,2,2,1,,2,3,4,4,3,4,4,4,1,1,1,2,2,1,2,2,1,1,1,1,2,1,57,4,3,3,2,1,1.0,1.405724058,1.0,3.0,3.0,2.0,2021,6,10
2153,2190,98027,1,1.0,3,5,3,1,5,2,1,3,4,4,3,1,2,3,2,1,1,1,1,1,2,,2,2,3,3,3,,2,2,1,,2,4,4,4,3,4,4,4,2,2,2,1,1,1,1,2,2,2,1,1,2,2,59,4,1,2,2,2,2.0,0.674872386,1.0,2.0,3.0,2.0,2021,6,10
2154,2191,98008,2,,5,5,5,5,5,4,3,4,4,4,2,2,2,2,1,1,1,1,1,2,3,,2,3,3,3,3,,3,3,3,,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,62,4,3,3,3,1,2.0,0.747742353,1.0,3.0,3.0,3.0,2021,6,10
2156,2193,98003,2,,5,5,5,5,5,3,2,4,4,4,2,1,1,2,2,1,1,1,1,1,2,,2,2,2,3,2,,2,2,3,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,68,5,3,3,2,1,2.0,1.018885137,1.0,2.0,2.0,2.0,2021,6,10
2159,2196,98058,2,,5,5,4,4,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,3,2,,2,2,3,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,1,1,2,2,72,5,3,4,4,1,2.0,0.885987076,1.0,2.0,2.0,2.0,2021,6,10
2161,2198,98103,2,,5,5,3,3,3,4,1,4,4,2,2,1,1,1,1,1,1,1,1,2,2,,2,2,2,2,2,,1,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,66,5,3,3,3,1,1.0,0.754875105,1.0,2.0,2.0,2.0,2021,6,10
2168,2205,98031,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,62,4,8,1,2,2,3.0,1.388868724,1.0,2.0,1.0,2.0,2021,6,11
2177,2214,98117,1,3.0,5,5,5,5,5,4,3,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,2,3,3,,3,2,3,,2,4,4,4,3,4,3,4,2,2,2,2,2,2,2,2,1,1,2,2,2,2,64,4,3,3,2,1,1.0,0.830824837,1.0,3.0,3.0,2.0,2021,6,11
2183,2221,98092,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,1,,1,1,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,76,5,1,1,1,2,1.0,0.974250275,1.0,2.0,2.0,2.0,2021,6,11
2184,2222,98003,1,1.0,5,5,5,5,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,2,3,,2,2,2,2,3,,3,3,3,,2,1,1,1,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,1,60,4,1,2,1,1,1.0,0.760148774,1.0,3.0,3.0,3.0,2021,6,11
2188,2226,98022,2,,4,5,5,5,5,4,4,4,4,4,2,1,1,2,1,1,1,1,1,1,2,,2,2,2,1,3,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,1,1,2,2,2,1,1,2,2,77,5,3,3,2,1,3.0,2.799535003,1.0,2.0,2.0,2.0,2021,6,11
2192,2230,98117,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,1,3,1,3,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,1,1,1,2,2,80,5,3,3,5,1,1.0,3.079488504,1.0,1.0,2.0,3.0,2021,6,11
2196,2235,98104,2,,3,5,1,1,2,3,1,4,4,3,2,1,1,2,1,1,1,1,2,1,2,,2,2,2,3,2,,2,2,1,,2,1,4,2,2,4,2,4,2,2,1,1,2,2,2,2,1,1,1,1,2,2,60,4,3,3,1,1,1.0,0.913907321,1.0,2.0,2.0,2.0,2021,6,11
2197,2236,98058,2,,5,5,5,3,5,4,2,4,4,4,2,2,1,1,1,1,1,1,1,2,3,,2,2,2,3,3,,3,3,1,,2,4,4,4,4,4,4,4,2,1,1,1,1,2,1,2,2,2,1,1,2,2,61,4,3,3,2,1,2.0,0.830824837,1.0,3.0,3.0,3.0,2021,6,11
2198,2237,98031,1,1.0,4,3,3,2,2,3,1,3,4,1,2,1,1,1,1,2,1,1,1,2,3,,2,1,1,1,1,,1,1,1,,2,4,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,63,4,2,3,2,1,2.0,1.337333669,1.0,1.0,2.0,2.0,2021,6,11
2200,2239,98058,1,1.0,3,5,5,1,5,4,2,3,4,4,2,2,1,2,1,1,1,1,1,2,2,,2,2,2,3,2,,2,2,2,,2,4,4,4,4,4,3,4,2,2,2,2,2,1,1,1,2,2,1,1,2,2,57,4,3,4,3,1,2.0,0.650210742,1.0,2.0,2.0,2.0,2021,6,11
2208,2247,98177,1,1.0,5,5,5,3,5,4,2,4,4,4,1,1,1,2,2,1,1,1,5,1,2,,2,2,2,3,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,1,2,2,2,1,2,1,72,5,3,4,3,1,2.0,0.656413135,1.0,2.0,3.0,2.0,2021,6,12
2209,2248,98029,1,1.0,5,5,5,1,5,4,1,4,4,4,1,1,1,2,1,1,1,1,1,1,2,,1,1,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,57,4,3,3,4,1,2.0,0.830824837,1.0,2.0,2.0,2.0,2021,6,12
2219,2259,98034,2,,5,5,3,1,5,2,1,4,4,4,2,1,1,1,1,1,1,1,1,1,3,,2,2,2,3,3,,2,2,1,,2,4,4,4,4,4,4,4,1,1,2,2,1,1,1,1,2,2,1,1,2,1,69,5,3,4,4,1,2.0,0.729347927,1.0,3.0,2.0,2.0,2021,6,12
2224,2264,98074,1,1.0,5,5,5,3,5,4,3,4,4,4,1,1,1,2,1,1,1,1,1,1,3,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,58,4,3,3,2,1,2.0,0.830824837,1.0,3.0,2.0,2.0,2021,6,12
2225,2265,98042,2,,5,5,5,2,5,4,1,4,4,4,1,1,1,2,1,1,1,1,2,1,2,,2,2,1,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,63,4,3,4,2,1,2.0,0.72245638,1.0,1.0,2.0,2.0,2021,6,12
2230,2271,98115,1,1.0,5,5,5,5,5,4,2,4,4,5,1,1,1,2,1,1,1,1,5,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,70,5,3,4,4,1,1.0,0.729347927,1.0,3.0,2.0,3.0,2021,6,13
2236,2277,98002,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,3,2,3,3,,1,1,3,,2,4,5,4,4,4,4,4,2,2,2,2,2,1,2,2,2,1,2,2,2,2,62,4,3,2,2,2,3.0,0.614087923,1.0,3.0,2.0,3.0,2021,6,13
2238,2279,98033,1,1.0,5,5,3,3,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,3,3,3,3,3,,3,3,3,,3,4,4,4,4,4,4,4,1,2,1,1,1,1,1,2,2,1,1,1,2,2,62,4,3,2,2,1,2.0,0.614087923,1.0,3.0,3.0,3.0,2021,6,13
2239,2280,98053,2,,5,5,5,2,5,4,2,4,4,4,1,1,2,2,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,81,5,3,4,4,1,2.0,1.194642386,1.0,3.0,2.0,2.0,2021,6,13
2241,2282,98109,1,1.0,1,2,1,2,1,4,2,3,4,3,1,1,3,1,2,2,1,2,1,2,3,,3,3,1,1,2,,1,1,1,,2,4,4,4,3,4,3,4,1,2,1,2,1,2,2,1,2,2,1,1,2,1,64,4,3,4,3,2,1.0,1.100131871,1.0,3.0,1.0,3.0,2021,6,13
2248,2289,98136,2,,5,5,5,5,5,4,4,4,4,4,2,1,1,2,1,1,1,1,1,1,2,,2,2,2,3,2,,2,2,2,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,2,61,4,3,3,1,1,1.0,0.913907321,1.0,3.0,2.0,2.0,2021,6,13
2253,2294,98102,2,,3,3,5,3,2,1,2,3,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,2,3,2,,3,2,3,,2,4,4,3,4,4,5,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,60,4,3,3,1,1,2.0,0.913907321,1.0,3.0,2.0,2.0,2021,6,13
2255,2296,98031,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,3,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,1,2,2,2,2,63,4,3,3,2,1,2.0,0.830824837,1.0,2.0,2.0,2.0,2021,6,13
2266,2307,98002,1,1.0,3,3,3,2,4,3,2,3,3,4,2,2,2,1,2,2,2,1,2,4,3,,1,3,3,3,3,,1,3,3,,2,3,2,3,3,2,4,3,2,2,2,2,1,1,1,2,2,2,1,1,2,2,58,4,4,3,3,1,1.0,1.43747913,1.0,3.0,3.0,3.0,2021,6,13
2267,2308,98029,2,,3,5,4,2,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,3,2,3,3,,3,3,3,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,67,5,3,3,3,1,2.0,0.754875105,1.0,2.0,2.0,3.0,2021,6,13
2274,2315,98155,2,,5,5,3,3,3,3,1,4,4,3,2,2,2,2,2,1,1,1,2,2,2,,2,2,2,3,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,1,58,4,3,3,4,1,2.0,1.405724058,1.0,2.0,3.0,2.0,2021,6,13
2278,2319,98058,1,1.0,1,2,3,1,1,3,1,3,3,1,2,1,2,2,2,1,1,1,2,3,2,,2,2,2,3,1,,1,1,1,,2,4,4,3,4,4,4,4,2,2,1,1,2,2,1,1,2,1,1,1,2,2,61,4,7,1,3,1,2.0,1.249981852,1.0,1.0,1.0,2.0,2021,6,13
2309,2353,98105,2,,5,5,5,5,5,4,2,4,4,3,2,1,1,1,1,1,1,1,1,2,3,,2,3,1,1,3,,1,3,1,,3,4,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,65,5,3,4,1,2,1.0,0.80228272,1.0,1.0,3.0,3.0,2021,6,14
2310,2354,98118,2,,5,5,5,1,5,3,1,4,4,4,5,1,1,1,1,1,1,1,1,5,2,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,2,2,2,2,2,64,4,6,1,2,1,1.0,1.388868724,1.0,2.0,2.0,2.0,2021,6,14
2317,2362,98011,2,,5,5,5,3,5,4,2,4,4,4,1,1,2,3,1,1,1,1,2,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,1,69,5,3,2,3,1,1.0,0.619945738,1.0,2.0,2.0,2.0,2021,6,14
2318,2363,98125,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,2,2,2,3,3,,3,3,3,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,58,4,3,1,1,2,1.0,1.34460562,1.0,3.0,2.0,2.0,2021,6,14
2322,2367,98119,1,6.0,5,5,3,2,3,4,2,4,4,3,2,2,1,2,2,1,1,1,1,2,2,,2,2,1,1,3,,1,1,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,1,2,2,2,2,2,2,1,60,4,3,3,5,1,1.0,1.546296463,1.0,1.0,2.0,2.0,2021,6,14
2323,2368,98105,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,1,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,69,5,3,2,1,2,1.0,0.619945738,1.0,3.0,2.0,2.0,2021,6,14
2327,2372,98125,2,,5,5,5,5,5,2,2,4,4,2,2,1,1,1,1,1,1,1,2,2,3,,2,3,3,1,2,,1,2,1,,2,4,4,4,4,4,4,5,1,1,1,1,1,1,1,2,1,2,1,1,2,2,58,4,7,4,1,1,1.0,1.527755597,1.0,3.0,2.0,3.0,2021,6,15
2362,2409,98107,1,3.0,2,2,2,2,2,3,2,2,2,2,2,2,1,1,1,1,1,1,3,2,2,,2,1,1,1,1,,1,1,1,,1,2,1,2,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,1,2,1,63,4,3,2,2,1,1.0,1.039013434,1.0,2.0,2.0,2.0,2021,6,15
2366,2413,98052,1,1.0,5,5,5,5,5,4,3,4,4,4,1,1,1,2,1,1,1,1,2,1,3,,2,2,2,1,3,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,61,4,3,2,2,1,2.0,1.039013434,1.0,3.0,2.0,2.0,2021,6,15
2372,2419,98198,1,1.0,1,1,1,1,1,4,1,4,4,4,1,1,2,2,1,1,1,1,1,1,2,,2,2,3,3,2,,2,2,1,,2,1,1,1,5,1,4,4,2,2,2,1,2,2,2,2,2,1,2,1,2,1,59,4,1,1,3,1,1.0,0.804863408,1.0,2.0,2.0,2.0,2021,6,15
2373,2420,98002,1,1.0,1,5,5,5,5,5,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,1,,2,2,1,,2,4,4,4,4,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,64,4,3,1,2,2,1.0,0.72245638,1.0,2.0,2.0,2.0,2021,6,15
2374,2421,98178,1,1.0,5,5,5,3,5,4,2,3,4,5,1,1,1,1,1,1,1,1,1,1,3,,2,2,3,3,3,,3,3,3,,3,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,64,4,4,3,1,1,2.0,1.893822881,1.0,3.0,3.0,3.0,2021,6,15
2384,2431,98023,1,1.0,2,4,5,4,2,3,2,3,4,2,2,3,2,2,2,2,2,1,3,2,3,,2,2,2,1,2,,3,3,3,,2,3,3,3,3,3,3,3,1,2,2,2,1,1,2,2,2,2,2,2,2,1,57,4,2,2,1,1,2.0,0.988464016,1.0,3.0,3.0,2.0,2021,6,16
