,Unnamed: 0,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
1758,1779,98011,2,,5,5,5,5,5,4,4,4,4,4,1,1,2,3,3,2,1,1,1,2,3,1.0,2,2,2,3,2,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,24,2,1,3,2,1,1.0,0.254035392,2.0,,,,2019,5,31
1765,1786,98105,2,,5,5,3,2,2,4,4,5,2,2,1,1,1,2,1,1,1,1,1,3,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,3,4,4,4,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,2,2,22,2,1,3,1,3,1.0,0.315194627,2.0,,,,2019,5,31
1774,1795,98032,1,1.0,2,1,2,3,3,2,2,2,3,1,2,3,2,2,2,2,3,2,3,3,1,1.0,2,1,1,1,1,2.0,1,1,1,2.0,1,2,2,2,3,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,23,2,2,1,2,1,1.0,0.523434052,2.0,,,,2019,6,1
1776,1797,98109,2,,2,3,3,2,2,2,1,3,4,3,2,1,1,2,1,1,1,1,2,2,2,1.0,2,3,3,1,3,3.0,3,3,1,3.0,2,2,3,2,5,5,5,5,1,1,1,1,2,2,2,2,2,1,1,1,2,1,29,2,1,3,3,1,1.0,0.599510938,2.0,,,,2019,6,1
1787,1808,98168,2,,5,5,5,5,5,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,3,3.0,3,3,3,1,3,3.0,3,3,3,3.0,3,4,4,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,18,2,1,1,3,2,2.0,0.31362394,2.0,,,,2019,6,1
1788,1809,98115,3,,5,5,5,5,5,4,3,4,4,4,2,1,1,2,2,1,1,1,1,1,3,3.0,3,3,3,3,3,3.0,3,3,3,3.0,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,28,2,1,4,1,2,1.0,0.418909577,2.0,,,,2019,6,1
1791,1812,98034,2,,5,5,5,4,5,3,1,4,4,3,3,1,2,3,1,2,1,1,1,2,3,1.0,3,1,1,1,1,1.0,1,1,1,2.0,2,3,4,3,3,3,3,3,1,1,1,1,2,2,2,2,2,2,2,2,2,1,18,2,1,1,2,1,2.0,0.254035392,2.0,,,,2019,6,1
1804,1825,98006,2,,3,3,5,5,3,3,3,3,3,3,2,2,1,3,1,1,1,1,1,2,3,3.0,2,2,2,3,3,3.0,2,2,2,2.0,2,4,3,3,4,4,4,4,2,2,2,1,2,2,2,2,1,2,1,1,2,1,20,2,1,2,5,1,2.0,0.417119841,2.0,,,,2019,6,2
1814,1835,98144,1,1.0,1,2,1,3,2,3,2,3,3,2,3,2,1,1,2,1,1,1,3,4,1,1.0,2,1,1,1,1,1.0,1,1,2,1.0,2,2,3,1,3,3,3,3,1,1,1,2,2,1,2,2,2,1,2,2,2,1,28,2,1,3,2,1,3.0,0.48560386,2.0,,,,2019,6,2
1815,1836,98023,1,2.0,5,4,4,3,5,3,2,2,4,3,1,1,1,1,1,1,1,1,1,1,2,2.0,2,2,2,2,2,2.0,2,2,2,2.0,2,4,4,5,4,3,3,3,2,1,2,2,2,2,1,1,2,2,2,2,2,2,18,2,1,2,2,1,2.0,0.255307648,2.0,,,,2019,6,2
1831,1852,98117,1,3.0,2,3,6,1,6,3,1,3,3,3,2,2,1,2,2,2,1,1,2,2,3,1.0,1,1,1,1,1,1.0,1,1,1,1.0,3,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,25,2,3,1,2,2,1.0,1.23245716,1.0,,,,2019,6,3
1833,1854,98122,2,,2,3,3,3,3,2,2,2,2,2,3,3,2,3,3,2,1,1,3,3,1,3.0,3,1,2,2,2,3.0,3,3,3,3.0,3,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,24,2,1,2,3,2,1.0,0.315194627,2.0,,,,2019,6,3
1845,1866,98146,1,3.0,5,5,5,3,5,3,2,3,3,3,3,2,1,1,1,1,1,1,1,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,3,3,3,3,4,4,4,1,1,1,1,2,2,2,2,1,1,2,2,2,2,19,2,1,2,1,1,3.0,0.315194627,2.0,,,,2019,6,3
1851,1872,98003,2,,5,5,5,3,5,5,2,4,3,3,4,1,1,4,1,1,1,1,1,1,2,1.0,2,2,1,1,2,1.0,2,2,2,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,20,2,1,1,1,1,1.0,0.315194627,2.0,,,,2019,6,3
1853,1874,98030,2,,5,5,5,5,3,2,1,2,3,2,3,5,2,5,5,5,3,3,4,5,2,3.0,2,2,3,3,2,2.0,2,2,2,2.0,2,5,5,5,5,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,19,2,1,1,1,2,1.0,0.315194627,2.0,,,,2019,6,3
1855,1876,98072,1,3.0,3,3,2,5,5,3,2,3,3,3,2,1,2,2,1,2,3,1,1,3,2,1.0,2,2,2,1,2,2.0,2,2,2,2.0,2,2,4,4,2,4,3,1,1,1,2,2,1,1,2,2,1,1,1,1,2,1,19,2,1,2,3,1,1.0,0.31362394,2.0,,,,2019,6,3
1861,1882,98004,3,,3,3,3,2,2,3,3,3,3,3,3,1,2,3,2,2,1,1,2,3,1,1.0,1,1,2,1,2,1.0,1,2,2,1.0,1,3,2,4,4,3,2,3,1,2,2,2,2,2,2,2,2,1,2,2,2,1,27,2,1,3,2,1,1.0,0.48560386,2.0,,,,2019,6,4
1868,1889,98115,1,3.0,5,5,5,5,5,3,2,4,4,2,3,2,2,2,2,1,1,1,2,3,3,1.0,1,3,1,1,3,1.0,3,3,1,1.0,2,4,4,4,4,4,4,4,2,1,1,2,2,1,1,2,1,1,2,2,2,2,28,2,1,3,1,1,1.0,0.418909577,2.0,,,,2019,6,4
1869,1890,98122,1,1.0,4,6,5,1,5,4,2,4,4,4,2,2,1,1,1,1,1,1,1,1,3,1.0,2,2,2,3,2,3.0,2,3,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,25,2,1,3,2,1,1.0,0.339316757,2.0,,,,2019,6,4
1870,1891,98052,3,,3,2,2,2,4,2,3,2,2,1,3,1,3,4,2,3,2,1,2,1,1,2.0,2,1,1,1,1,1.0,2,2,2,3.0,2,2,2,3,2,3,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,23,2,1,2,3,2,2.0,0.31362394,2.0,,,,2019,6,4
1873,1894,98199,3,,1,1,3,3,1,5,5,2,2,2,2,5,5,5,5,5,5,5,5,5,1,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,5,5,1,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,22,2,1,3,1,1,1.0,0.315194627,2.0,,,,2019,6,4
1882,1903,98058,1,1.0,3,5,4,3,5,4,2,4,4,5,1,1,1,2,1,1,2,1,1,3,1,1.0,2,2,1,3,2,2.0,2,2,1,1.0,2,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,18,2,1,2,2,1,1.0,0.255307648,2.0,,,,2019,6,5
1887,1908,98166,3,,6,3,2,1,2,2,1,3,4,2,2,4,2,1,1,5,5,5,1,3,1,1.0,1,1,3,1,2,3.0,1,1,1,3.0,2,5,3,5,4,4,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,27,2,1,3,1,2,3.0,0.418909577,2.0,,,,2019,6,5
1894,1916,98178,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,2,2,3,1,3,,2,2,1,,2,5,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,1,18,2,1,1,3,1,2.0,0.29868906,1.0,3.0,2.0,3.0,2021,6,8
1897,1919,98023,1,1.0,2,2,2,2,3,3,1,3,4,3,2,1,1,1,1,1,1,1,3,2,2,,2,2,3,1,2,,1,1,1,,2,2,2,3,3,3,3,2,2,2,1,1,1,2,2,2,1,2,1,1,2,2,30,2,3,2,2,1,1.0,1.055818706,1.0,1.0,3.0,2.0,2021,6,8
1899,1922,98003,2,,1,5,5,3,2,4,3,4,4,2,1,1,1,1,1,1,1,1,1,3,1,,2,2,2,3,2,,3,3,2,,2,4,4,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,21,2,1,2,1,1,1.0,0.241435503,2.0,1.0,2.0,1.0,2021,6,8
1905,1928,98028,2,,5,3,5,6,3,4,3,4,4,2,1,1,1,2,1,1,1,1,1,2,3,,2,1,2,3,3,,1,1,2,,2,4,4,3,4,4,4,4,1,2,1,2,1,1,2,2,2,2,2,2,2,2,20,2,3,3,2,1,2.0,1.024756973,1.0,2.0,2.0,2.0,2021,6,8
1906,1929,98105,2,,5,5,5,5,4,3,2,3,4,3,2,1,1,1,1,1,1,1,1,3,3,,1,3,2,1,1,,1,1,3,,3,4,4,4,5,5,4,4,1,1,2,1,1,2,2,2,1,2,2,2,2,1,20,2,2,3,5,1,2.0,0.652786842,1.0,3.0,3.0,3.0,2021,6,8
1911,1934,98109,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,1,2,1,2,2,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,27,2,4,4,4,2,1.0,0.907579793,1.0,2.0,2.0,2.0,2021,6,8
1922,1945,98199,2,,3,4,5,2,5,3,1,3,4,3,3,2,1,1,1,1,1,1,1,3,1,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,1,1,2,2,26,2,1,3,1,2,2.0,0.841833657,2.0,1.0,2.0,2.0,2021,6,8
1929,1953,98105,2,,3,5,5,5,5,5,5,5,4,3,3,2,1,1,1,1,1,1,1,2,2,,1,1,2,1,2,,1,2,1,,2,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,30,2,3,4,1,2,1.0,1.36635362,1.0,1.0,1.0,2.0,2021,6,8
1930,1954,98198,1,1.0,2,2,2,2,5,2,2,3,3,4,3,2,1,2,2,2,1,1,1,2,3,,2,3,2,1,3,,2,2,1,,2,2,2,4,3,3,4,3,2,2,1,1,1,1,1,1,2,2,1,1,2,2,23,2,7,1,3,1,2.0,0.343824879,1.0,1.0,2.0,2.0,2021,6,8
1931,1955,98022,1,6.0,1,3,5,5,1,2,1,2,3,3,3,2,1,3,2,2,1,1,2,2,2,,2,2,2,1,2,,2,2,1,,2,4,2,4,2,2,3,3,2,2,2,1,2,1,1,2,1,2,1,1,2,2,22,2,3,3,5,1,3.0,1.12723267,1.0,2.0,2.0,2.0,2021,6,8
1932,1956,98065,1,2.0,5,5,5,3,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,2,3,3,3,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,22,2,1,1,4,2,3.0,0.284041768,1.0,1.0,3.0,3.0,2021,6,8
1936,1960,98105,2,,5,5,5,5,5,3,2,3,4,3,2,1,1,2,2,1,1,1,2,2,3,,2,2,2,3,2,,2,2,3,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,21,2,4,3,3,2,1.0,0.395398611,1.0,3.0,2.0,3.0,2021,6,8
1945,1969,98092,1,1.0,5,5,5,3,3,4,1,4,4,4,2,1,1,1,1,1,1,1,1,1,3,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,2,2,2,1,28,2,4,2,1,1,2.0,1.02724119,1.0,1.0,2.0,2.0,2021,6,8
1954,1978,98004,2,,5,5,5,1,3,4,1,3,1,3,1,1,1,2,1,1,1,1,1,2,3,,2,3,1,1,2,,1,2,1,,2,4,4,3,4,4,4,4,2,2,2,1,2,2,2,2,1,2,2,2,2,1,19,2,4,3,5,1,1.0,1.236070528,1.0,3.0,3.0,2.0,2021,6,8
1959,1983,98058,1,1.0,3,3,3,3,4,4,3,4,4,4,2,2,1,1,1,1,1,1,1,1,1,,2,2,1,1,2,,2,2,2,,2,4,4,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,19,2,8,1,1,1,3.0,0.420230408,1.0,1.0,2.0,2.0,2021,6,8
1962,1986,98056,1,1.0,3,2,3,2,5,4,2,3,4,2,1,1,1,1,1,1,2,1,1,2,3,,2,2,1,1,2,,2,2,1,,2,4,3,2,4,4,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,30,2,4,4,3,1,2.0,0.816821814,1.0,1.0,2.0,1.0,2021,6,8
1964,1988,98038,1,1.0,4,5,5,3,4,3,2,3,3,2,2,2,2,1,1,1,1,1,1,2,1,,1,1,1,1,3,,1,1,3,,1,2,2,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,29,2,3,3,3,1,1.0,1.25305611,1.0,1.0,3.0,1.0,2021,6,8
1965,1989,98102,2,,5,5,5,5,5,3,2,4,4,3,2,1,2,2,1,1,1,1,1,3,3,,3,3,1,1,3,,3,3,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,3,18,2,3,1,2,2,1.0,1.050587429,1.0,1.0,3.0,3.0,2021,6,8
1966,1990,98117,1,1.0,4,4,2,2,4,2,2,5,4,2,2,2,2,2,2,1,1,1,5,2,3,,3,3,3,3,3,,3,3,1,,3,3,4,4,3,3,3,3,1,1,1,1,1,2,2,1,2,2,1,2,2,2,30,2,7,2,1,1,2.0,0.771442824,1.0,3.0,3.0,3.0,2021,6,8
1972,1996,98058,1,1.0,3,3,3,2,3,3,2,3,3,3,3,2,2,3,2,1,1,2,2,3,3,,2,2,3,1,3,,3,2,1,,2,2,2,2,3,3,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,1,28,2,3,3,2,1,2.0,1.392284566,1.0,3.0,3.0,3.0,2021,6,8
1979,2004,98391,1,1.0,2,3,2,1,1,3,2,4,4,2,2,1,1,1,1,2,1,1,2,3,2,,2,2,3,3,2,,1,1,1,,2,4,3,2,4,4,3,4,1,1,1,1,2,2,2,2,1,2,1,2,2,1,22,2,2,2,2,1,2.0,0.438631475,1.0,3.0,1.0,2.0,2021,6,8
1992,2020,98030,1,6.0,5,5,5,5,5,3,2,4,4,5,2,1,1,1,1,1,1,1,1,3,3,,2,3,3,1,2,,3,3,1,,2,3,4,4,3,4,4,4,2,2,2,1,1,1,2,2,1,2,1,1,2,1,19,2,1,1,1,2,1.0,0.365064406,1.0,1.0,3.0,3.0,2021,6,8
1996,2024,98001,1,1.0,4,3,4,3,4,2,2,2,2,2,2,2,2,1,1,2,1,3,2,1,1,,1,1,1,1,1,,1,1,1,,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,29,2,4,1,2,1,1.0,1.208519047,1.0,1.0,1.0,1.0,2021,6,8
2003,2031,98109,1,3.0,4,4,5,3,3,3,1,3,3,3,3,2,1,2,1,1,1,1,1,2,3,,2,2,3,1,2,,3,3,1,,2,4,4,3,4,4,4,4,1,1,1,1,2,1,1,2,1,2,1,1,2,2,28,2,3,4,5,1,1.0,1.36635362,1.0,3.0,3.0,3.0,2021,6,8
2005,2033,98045,1,1.0,5,5,5,1,5,4,1,4,4,4,2,1,2,1,1,1,1,1,2,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,3,3,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,2,29,2,3,3,3,1,2.0,1.285614542,1.0,3.0,2.0,2.0,2021,6,8
2010,2038,98198,2,,5,5,5,5,3,2,4,4,3,2,2,4,3,2,2,1,3,4,4,1,1,,2,2,2,1,2,,2,2,1,,2,4,2,2,3,2,3,4,2,2,2,1,2,2,2,2,2,2,2,1,2,1,25,2,3,2,1,1,1.0,1.029079897,1.0,2.0,1.0,3.0,2021,6,9
2011,2039,98101,2,,5,5,5,5,2,3,1,3,4,1,2,1,1,2,1,1,1,2,3,3,3,,2,2,3,3,3,,3,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,24,2,7,3,5,1,1.0,0.483264969,1.0,1.0,1.0,3.0,2021,6,9
2016,2044,98006,2,,3,2,2,3,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,2,2,,2,2,2,2,2,,2,2,2,,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,23,2,4,4,5,2,2.0,0.420230408,1.0,2.0,2.0,2.0,2021,6,9
2019,2047,98045,2,,3,3,2,4,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,3,3,,2,2,1,,2,3,4,4,4,4,4,4,2,1,1,2,2,2,2,2,2,1,1,1,2,2,29,2,3,2,3,1,2.0,1.055818706,1.0,2.0,3.0,2.0,2021,6,9
2031,2059,98007,2,,5,5,5,3,2,3,4,4,4,2,2,2,1,2,1,1,1,1,1,3,3,,2,2,1,1,3,,1,3,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,29,2,4,4,3,1,2.0,0.816821814,1.0,3.0,3.0,1.0,2021,6,9
2038,2067,98028,1,1.0,5,5,5,3,5,3,2,4,4,4,2,1,1,2,2,1,1,1,2,1,3,,2,1,2,3,1,,1,1,1,,2,4,4,4,4,4,4,4,1,2,2,1,1,1,1,1,1,2,2,1,2,2,21,2,1,1,1,1,1.0,0.312445944,1.0,3.0,2.0,2.0,2021,6,9
2052,2081,98107,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,2,2,2,3,2,,2,2,1,,2,4,4,4,4,4,4,4,2,1,1,2,1,1,2,1,1,1,1,1,2,2,24,2,3,2,1,2,1.0,0.757429067,1.0,3.0,2.0,2.0,2021,6,9
2058,2087,98004,1,1.0,3,3,3,2,2,4,3,4,4,2,1,1,1,1,1,1,1,1,1,2,1,,2,1,3,1,3,,2,3,3,,2,4,4,2,3,3,3,4,1,1,2,1,2,2,2,1,1,2,2,2,2,2,26,2,3,4,4,1,1.0,1.242139654,1.0,1.0,1.0,2.0,2021,6,9
2063,2093,98001,1,2.0,3,5,5,2,1,4,1,3,4,1,2,1,2,2,1,1,1,1,3,3,2,,2,2,2,1,2,,3,2,1,,2,4,4,3,4,4,4,4,1,1,1,1,2,1,1,1,1,2,1,1,2,2,27,2,7,4,1,1,3.0,0.998337772,1.0,2.0,2.0,2.0,2021,6,9
2071,2102,98003,2,,5,5,5,3,5,4,2,4,4,4,2,1,1,2,1,1,1,1,2,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,30,2,3,2,2,1,2.0,1.055818706,1.0,1.0,2.0,2.0,2021,6,9
2076,2107,98027,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,2,1,2,1,1,1,1,3,,2,3,3,1,2,,3,3,1,,2,4,4,4,3,4,3,3,1,1,1,1,1,1,2,2,2,1,1,1,2,2,21,2,7,2,2,2,2.0,0.324723497,1.0,3.0,3.0,3.0,2021,6,9
2084,2116,98006,1,1.0,5,5,5,5,5,4,4,4,4,4,2,2,1,1,1,1,1,1,1,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,1,1,2,2,2,3,18,2,1,1,3,2,2.0,0.255637591,2.0,2.0,2.0,2.0,2021,6,9
2085,2117,98074,3,,2,2,2,2,1,2,2,3,3,2,2,2,2,3,2,4,1,1,1,2,2,,2,2,2,1,2,,2,2,2,,2,2,2,2,2,2,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,1,22,2,1,3,5,1,2.0,0.419824067,2.0,2.0,2.0,2.0,2021,6,9
2086,2118,98059,1,1.0,1,1,5,6,4,4,5,5,3,5,1,1,1,1,1,1,1,1,2,5,3,,3,3,3,3,3,,3,3,3,,3,5,5,4,2,2,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,27,2,3,1,3,1,2.0,1.089614008,1.0,3.0,3.0,3.0,2021,6,9
2090,2124,98092,2,,5,5,5,5,5,4,4,4,4,4,2,1,1,1,1,1,1,1,1,2,3,,2,2,2,3,3,,2,2,2,,2,4,4,4,4,4,4,4,1,2,2,2,1,1,1,1,2,2,1,1,2,2,18,2,4,2,1,1,2.0,0.324723497,1.0,2.0,3.0,2.0,2021,6,9
2091,2125,98116,2,,5,5,5,5,1,4,3,4,4,2,5,1,2,1,1,1,1,1,1,1,1,,2,2,2,1,2,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,27,2,1,3,1,1,1.0,0.841833657,1.0,2.0,2.0,2.0,2021,6,9
2094,2128,98144,2,,3,3,5,4,2,3,3,4,4,2,2,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,3,3,3,,2,4,3,2,4,4,3,1,2,2,2,2,1,1,1,1,2,2,1,1,2,1,26,2,4,3,2,1,1.0,1.389796904,1.0,2.0,3.0,3.0,2021,6,9
2099,2134,98119,1,3.0,5,5,5,5,5,4,1,4,4,3,2,1,1,2,2,1,1,1,2,2,3,,1,2,2,3,3,,3,2,1,,2,4,4,4,4,5,3,3,1,1,1,1,1,1,1,2,2,2,1,1,2,2,26,2,1,4,2,2,1.0,0.665481152,1.0,3.0,3.0,3.0,2021,6,9
2101,2136,98115,1,1.0,2,2,2,1,1,2,1,3,3,2,3,1,1,2,1,2,1,1,1,3,3,,2,3,2,1,1,,1,1,1,,3,2,3,1,3,2,3,2,2,2,1,1,1,1,1,2,1,2,1,1,2,2,24,2,7,3,5,1,2.0,0.483264969,1.0,1.0,2.0,3.0,2021,6,9
2103,2139,98001,1,1.0,3,2,1,2,3,1,2,3,2,2,2,3,1,2,1,1,1,1,2,2,1,,2,2,1,1,2,,1,1,1,,1,2,2,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,27,2,3,1,2,2,1.0,1.210682231,1.0,1.0,1.0,1.0,2021,6,9
2105,2141,98023,1,1.0,5,5,5,5,5,4,3,4,4,4,4,1,1,2,1,1,1,1,3,1,3,,3,3,2,1,2,,2,1,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,25,2,3,2,1,1,2.0,1.029079897,1.0,3.0,2.0,2.0,2021,6,9
2112,2148,98055,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,3,2,,2,2,3,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,19,2,3,1,2,2,2.0,0.89109302,1.0,2.0,3.0,2.0,2021,6,10
2118,2154,98001,1,1.0,1,1,1,3,1,1,1,1,1,1,2,2,1,3,2,1,1,1,2,3,1,,2,2,2,1,3,,1,1,1,,2,2,1,1,3,3,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,20,2,3,3,3,1,2.0,0.922281276,1.0,1.0,2.0,2.0,2021,6,10
2125,2161,98188,1,1.0,5,5,5,2,4,4,1,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,5,4,2,2,2,1,2,2,2,2,1,2,2,2,2,1,22,2,3,1,1,1,1.0,1.155646172,1.0,2.0,2.0,2.0,2021,6,10
2139,2176,98125,2,,3,3,5,2,1,4,2,4,4,1,2,1,1,2,2,1,1,1,2,3,2,,2,2,2,3,2,,1,2,3,,2,2,4,4,2,3,5,5,2,2,2,1,1,1,1,2,2,1,1,1,2,2,28,2,4,3,3,1,1.0,0.939345086,1.0,2.0,3.0,2.0,2021,6,10
2141,2178,98121,1,1.0,2,3,3,2,2,3,1,3,3,2,3,2,2,3,1,2,1,1,2,2,3,,3,3,3,3,3,,1,1,1,,2,2,2,2,3,3,3,3,2,2,2,1,1,1,1,2,2,2,1,1,2,1,26,2,3,2,1,1,1.0,1.029079897,1.0,3.0,2.0,2.0,2021,6,10
2146,2183,98107,1,1.0,3,3,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,,1,1,1,1,2,,3,3,3,,2,3,3,3,3,3,3,3,2,2,2,1,2,1,2,2,1,1,2,2,2,2,20,2,4,2,1,1,1.0,0.324723497,1.0,1.0,3.0,3.0,2021,6,10
2148,2185,98006,1,6.0,3,4,3,2,4,3,1,3,4,4,3,2,2,2,1,1,1,1,1,2,3,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,2,2,23,2,3,3,1,1,2.0,1.12723267,1.0,1.0,2.0,3.0,2021,6,10
2150,2187,98011,2,,5,5,5,5,5,4,2,4,4,2,2,1,1,2,2,1,1,1,2,3,3,,2,2,2,3,2,,2,2,3,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,1,22,2,3,1,2,1,2.0,1.050587429,1.0,3.0,2.0,3.0,2021,6,10
2166,2203,98199,1,1.0,5,5,4,4,2,3,2,3,4,1,3,3,1,1,1,1,1,1,1,4,3,,1,1,2,1,2,,1,2,1,,2,2,3,4,3,2,2,2,1,1,1,2,2,2,2,1,2,2,1,1,2,1,22,2,3,2,3,2,1.0,0.892999314,1.0,2.0,1.0,1.0,2021,6,10
2171,2208,98052,1,6.0,5,5,5,5,5,5,3,4,4,4,2,2,1,1,1,2,1,1,1,2,3,,3,3,3,3,3,,3,3,3,,3,4,4,4,4,4,4,4,1,1,1,1,1,1,2,2,2,2,1,1,2,2,26,2,3,1,2,2,1.0,1.242139654,1.0,3.0,3.0,3.0,2021,6,11
2172,2209,98052,2,,5,3,2,2,1,3,1,4,3,1,3,2,1,2,1,1,1,1,1,2,3,,2,1,1,1,1,,1,1,1,,2,4,3,3,4,4,3,3,1,1,1,1,1,1,1,2,1,2,1,1,2,2,18,2,3,1,1,1,2.0,0.980202322,1.0,1.0,3.0,3.0,2021,6,11
2173,2210,98030,2,,3,3,3,2,3,4,1,4,4,4,1,1,1,2,1,1,1,1,2,1,2,,2,2,2,3,3,,3,3,1,,2,2,2,2,4,4,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,30,2,3,2,1,1,2.0,1.055818706,1.0,2.0,3.0,2.0,2021,6,11
2176,2213,98125,2,,2,2,3,2,3,3,1,4,4,3,3,2,2,2,2,1,1,1,1,2,3,,2,3,3,1,3,,3,2,1,,2,2,3,3,5,5,5,5,2,2,1,1,2,2,2,2,2,2,1,1,2,2,20,2,2,2,2,1,1.0,0.678894765,1.0,3.0,1.0,2.0,2021,6,11
