,Unnamed: 0,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
942,950,98101,1,6.0,2,3,3,4,4,4,3,2,3,4,3,2,2,2,2,1,1,1,2,2,2,2.0,2,1,1,1,1,1.0,1,2,1,2.0,2,3,2,1,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,49,3,4,4,2,1,1.0,0.565326446,1.0,,,,2019,5,23
943,951,98052,1,1.0,4,4,5,1,2,4,1,4,4,3,3,1,1,3,2,1,1,1,1,2,3,1.0,2,2,1,1,3,2.0,1,1,1,1.0,2,4,4,2,2,4,4,4,1,2,2,1,1,1,2,2,1,2,1,1,2,2,36,3,1,3,2,1,2.0,0.429570202,2.0,,,,2019,5,23
945,953,98052,1,1.0,5,5,5,3,5,4,2,4,4,4,3,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,3,2,3.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,2,2,1,1,1,1,2,2,2,1,1,2,1,51,4,3,3,2,1,3.0,0.570317959,1.0,,,,2019,5,23
949,957,98030,2,,5,5,4,3,5,4,2,4,4,4,2,1,1,2,1,1,1,1,2,1,3,1.0,2,2,2,2,2,3.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,1,1,1,2,2,31,2,4,4,3,1,2.0,0.768470443,1.0,,,,2019,5,23
950,958,98032,1,1.0,5,5,5,4,3,4,2,4,4,4,2,2,2,2,2,2,1,1,1,2,2,2.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,40,3,3,3,1,1,2.0,0.8790747,1.0,,,,2019,5,23
952,960,98052,2,,3,5,3,3,3,4,3,4,4,4,1,1,1,1,1,1,1,2,1,1,2,1.0,2,2,2,1,2,2.0,2,2,2,2.0,2,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,32,2,4,4,3,1,1.0,0.768470443,1.0,,,,2019,5,23
954,962,98103,1,3.0,5,5,5,5,5,2,2,4,4,5,2,1,1,2,2,1,1,1,1,5,3,3.0,3,3,3,1,3,3.0,3,3,3,3.0,3,4,4,4,4,4,4,4,1,1,1,2,2,2,1,2,2,2,2,2,2,2,44,3,3,4,5,1,1.0,1.169169351,1.0,,,,2019,5,23
955,963,98119,2,,1,1,5,5,5,4,2,4,4,4,1,1,2,2,1,1,1,1,1,1,2,1.0,2,1,2,1,1,2.0,1,1,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,50,4,3,4,2,2,1.0,0.570317959,1.0,,,,2019,5,23
956,964,98168,1,1.0,2,3,1,1,5,1,1,3,4,3,4,1,1,1,1,1,1,1,1,2,2,1.0,1,1,1,1,1,1.0,2,2,1,1.0,2,1,1,3,3,3,4,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,32,2,3,1,1,1,2.0,0.88437144,1.0,,,,2019,5,23
957,965,98117,1,3.0,3,4,4,3,4,1,4,4,4,4,1,1,1,2,2,1,1,1,1,1,2,2.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,47,3,3,4,2,1,1.0,0.570317959,1.0,,,,2019,5,23
959,967,98125,1,1.0,5,5,5,2,2,3,2,3,3,2,3,2,1,3,2,1,1,1,1,2,2,1.0,2,2,2,1,2,2.0,3,3,1,3.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,39,3,3,2,1,2,1.0,0.8790747,1.0,,,,2019,5,23
964,972,98146,1,1.0,5,5,5,2,5,3,1,3,4,3,2,2,1,3,2,2,1,1,2,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,3,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,2,2,36,3,3,3,4,1,1.0,1.098843375,1.0,,,,2019,5,23
966,974,98102,1,1.0,5,5,3,3,2,2,2,3,4,2,2,1,1,2,2,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,2,2,1,1.0,2,2,4,4,3,4,3,4,1,2,1,2,2,2,2,2,2,2,1,1,2,2,47,3,3,3,1,1,1.0,0.82476849,1.0,,,,2019,5,23
968,976,98007,2,,2,5,5,2,3,3,2,3,3,3,2,1,1,1,1,1,1,1,1,2,2,1.0,2,2,1,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,43,3,4,3,3,1,2.0,0.754630752,1.0,,,,2019,5,23
969,977,98032,1,1.0,2,3,3,1,1,4,1,3,3,3,1,1,1,1,1,1,1,1,4,2,3,3.0,2,2,2,3,2,3.0,2,2,3,3.0,2,2,3,2,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,33,2,3,1,2,1,1.0,0.716340867,1.0,,,,2019,5,23
970,978,98122,2,,5,5,5,5,5,3,2,4,4,4,3,1,2,3,2,1,1,1,1,1,2,1.0,3,3,1,1,3,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,36,3,3,3,2,1,1.0,0.712050507,1.0,,,,2019,5,23
975,983,98038,1,1.0,3,3,5,1,2,3,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,3.0,2,2,2,3,2,2.0,2,2,3,2.0,2,3,3,3,4,4,4,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,47,3,3,2,4,1,2.0,1.030960612,1.0,,,,2019,5,23
979,987,98108,2,,5,5,5,5,5,4,2,4,4,4,2,1,2,2,1,1,2,1,2,1,3,1.0,2,3,2,3,1,3.0,1,1,1,3.0,2,4,4,4,4,4,4,4,2,2,1,1,2,2,1,2,2,2,1,1,2,2,41,3,3,1,1,2,1.0,0.8790747,1.0,,,,2019,5,23
980,988,98102,1,1.0,1,1,1,2,3,1,2,2,1,2,1,2,3,3,2,2,1,2,2,1,1,2.0,2,1,2,1,1,1.0,1,1,2,1.0,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,40,3,3,4,4,1,1.0,0.990756567,1.0,,,,2019,5,23
984,992,98072,1,6.0,3,6,6,1,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,3.0,2,2,3,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,37,3,1,2,2,1,2.0,0.456359676,1.0,,,,2019,5,23
985,993,98031,1,1.0,5,5,5,5,5,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1.0,1,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,2,2,2,2,2,2,2,2,37,3,4,4,2,1,2.0,0.611250909,1.0,,,,2019,5,23
986,994,98057,1,1.0,5,5,5,3,1,3,2,4,3,5,3,1,1,3,2,1,1,1,2,5,2,1.0,2,1,2,3,1,1.0,1,1,1,2.0,2,3,4,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,3,32,2,8,2,1,1,2.0,0.768470443,1.0,,,,2019,5,23
987,995,98007,2,,5,5,5,5,5,4,1,4,3,3,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,3,2,3.0,3,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,1,2,1,2,2,1,1,2,2,52,4,3,1,1,2,2.0,0.82476849,1.0,,,,2019,5,23
988,996,98032,2,,5,5,5,5,6,3,2,3,3,3,2,2,1,3,1,1,1,1,1,2,3,1.0,2,3,2,1,3,2.0,1,1,1,1.0,2,5,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,43,3,1,2,2,2,3.0,0.429570202,1.0,,,,2019,5,23
990,998,98003,2,,5,5,5,5,3,3,2,3,4,1,2,2,1,3,2,2,1,1,1,3,1,1.0,2,3,3,1,3,1.0,1,1,1,1.0,2,4,4,4,4,4,4,4,2,2,1,1,2,2,2,2,1,2,1,1,2,2,31,2,3,3,2,2,2.0,0.716340867,1.0,,,,2019,5,24
991,999,98118,1,1.0,5,5,5,5,5,3,2,4,4,4,1,1,1,2,1,1,1,1,2,1,2,1.0,2,2,2,3,2,3.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,36,3,3,4,3,1,1.0,0.8790747,1.0,,,,2019,5,24
993,1001,98005,1,6.0,3,5,5,5,5,4,2,4,4,3,1,1,2,2,1,1,1,1,2,2,2,1.0,2,2,2,1,3,3.0,2,2,1,3.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,49,3,3,1,2,2,2.0,0.668062477,1.0,,,,2019,5,24
994,1002,98105,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,2,1,1,1,1,2,1,2,2.0,2,2,2,3,2,3.0,2,2,3,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,37,3,1,1,1,2,3.0,0.530333582,1.0,,,,2019,5,24
997,1005,98102,1,1.0,1,1,3,1,2,3,1,3,3,2,1,1,1,1,1,1,1,1,1,2,2,1.0,2,1,1,3,1,3.0,2,1,1,3.0,2,4,4,3,1,1,4,4,1,2,2,1,2,2,2,2,1,2,1,2,2,1,39,3,3,4,3,1,1.0,0.792605254,1.0,,,,2019,5,24
998,1006,98034,2,,5,5,5,3,5,4,5,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1.0,2,2,3,3,2,2.0,2,2,1,2.0,2,3,3,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,54,4,3,1,1,1,2.0,0.82476849,1.0,,,,2019,5,24
1001,1009,98168,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,1.0,2,2,2,3,2,2.0,2,2,3,2.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,1,2,2,1,1,2,1,49,3,6,3,1,2,1.0,0.697933884,1.0,,,,2019,5,24
1003,1011,98030,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,2,2,1.0,1,3,2,3,1,1.0,1,1,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,2,45,3,3,3,2,1,1.0,0.668062477,1.0,,,,2019,5,24
1004,1013,98188,1,1.0,3,4,4,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,3.0,2,3,2,2,3,2.0,3,3,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,41,3,1,3,2,1,2.0,0.429570202,1.0,,,,2019,5,24
1009,1018,98107,1,1.0,5,5,5,2,1,3,1,4,4,1,2,1,1,2,1,1,1,1,2,5,2,1.0,2,2,2,1,2,1.0,2,2,1,3.0,2,4,4,2,4,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,44,3,3,3,4,1,1.0,1.098843375,1.0,,,,2019,5,24
1010,1019,98056,1,1.0,3,3,5,3,5,3,2,3,3,3,2,2,2,2,1,2,1,1,1,2,2,1.0,2,2,2,3,2,3.0,2,2,1,2.0,2,4,3,3,3,5,3,5,2,2,2,1,1,1,2,2,2,1,1,1,2,2,39,3,3,3,2,1,2.0,0.712050507,1.0,,,,2019,5,24
1014,1023,98006,1,3.0,5,5,3,2,5,3,1,3,4,3,3,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,1,3,3.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,50,4,3,4,3,1,2.0,0.82476849,1.0,,,,2019,5,24
1016,1025,98032,2,,5,5,5,5,5,4,2,4,4,4,1,1,2,2,2,1,1,2,2,1,3,1.0,2,2,1,3,3,3.0,1,1,1,2.0,2,4,4,4,3,4,4,4,2,2,2,2,1,1,2,2,2,2,1,1,2,1,53,4,2,1,1,2,2.0,0.821956836,1.0,,,,2019,5,24
1019,1028,98028,1,1.0,1,1,2,1,1,1,1,2,1,1,3,2,3,4,1,2,3,2,4,3,1,1.0,2,2,2,2,1,2.0,3,2,1,3.0,3,1,2,2,2,4,3,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,38,3,3,4,3,1,1.0,0.792605254,1.0,,,,2019,5,24
1020,1029,98029,1,1.0,3,3,5,2,3,4,1,3,4,3,2,2,1,2,1,1,1,1,1,2,2,2.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,2,1,1,2,1,33,2,3,3,5,1,2.0,2.023664226,1.0,,,,2019,5,24
1025,1034,98059,2,,3,3,3,3,3,3,2,4,4,4,2,1,2,3,2,1,1,1,1,2,2,2.0,2,2,2,1,2,2.0,2,2,1,2.0,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,36,3,3,3,2,1,1.0,0.642010256,1.0,,,,2019,5,24
1027,1036,98125,1,3.0,5,5,5,2,5,4,2,4,4,4,1,1,1,1,1,1,1,1,2,1,2,1.0,2,2,2,1,1,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,1,2,2,2,2,2,52,4,3,2,2,1,1.0,0.668062477,1.0,,,,2019,5,24
1028,1037,98057,1,1.0,3,5,5,3,5,3,2,4,4,4,2,1,2,2,2,1,1,1,2,2,1,1.0,1,1,1,3,3,3.0,2,2,2,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,44,3,4,3,2,1,1.0,0.611250909,1.0,,,,2019,5,24
1029,1038,98052,1,2.0,5,5,3,1,1,3,2,3,4,2,2,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,1,2,1.0,2,2,1,1.0,2,3,3,2,5,5,5,5,1,1,1,1,2,1,1,1,1,2,1,1,2,1,54,4,6,2,3,1,3.0,0.697933884,1.0,,,,2019,5,24
1030,1039,98059,1,1.0,3,3,5,2,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,3.0,2,3,2,1,3,1.0,3,3,1,1.0,3,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,46,3,3,3,3,1,2.0,0.704096246,1.0,,,,2019,5,24
1034,1043,98102,1,3.0,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,3,3.0,3,3,3,3,3,3.0,3,3,3,3.0,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,1,48,3,3,2,2,2,1.0,0.570317959,1.0,,,,2019,5,24
1035,1044,98126,1,3.0,5,5,5,5,5,2,2,4,4,3,3,2,3,3,3,1,1,3,3,2,3,1.0,2,2,2,3,2,2.0,2,2,1,3.0,3,3,5,1,4,3,5,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,35,3,3,3,5,1,1.0,1.169169351,1.0,,,,2019,5,24
1037,1046,98105,1,3.0,5,5,5,5,5,4,5,4,4,4,5,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,3,2,3.0,2,2,3,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,2,1,1,2,2,39,3,3,4,1,2,1.0,0.8790747,1.0,,,,2019,5,24
1038,1047,98102,1,1.0,1,1,2,2,1,1,2,1,2,2,1,2,2,3,2,1,2,2,3,1,1,1.0,1,2,1,3,1,3.0,1,1,1,1.0,1,1,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,1,38,3,3,4,4,1,1.0,0.990756567,1.0,,,,2019,5,24
1039,1048,98042,1,1.0,4,5,5,2,3,3,1,3,4,2,2,1,2,2,1,1,1,1,2,2,2,3.0,2,2,2,3,3,3.0,2,2,1,2.0,2,4,4,2,4,4,4,4,2,2,2,1,2,1,1,2,2,2,2,2,2,1,36,3,3,3,3,1,3.0,0.792605254,1.0,,,,2019,5,24
1041,1050,98003,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,2,1,1,1,1,3,1,2,1.0,2,2,3,1,3,3.0,3,3,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,52,4,3,2,2,1,2.0,0.668062477,1.0,,,,2019,5,24
1042,1051,98031,2,,5,5,5,5,5,3,2,4,4,4,5,1,1,1,1,1,1,1,1,3,2,3.0,2,3,2,1,3,1.0,3,3,1,3.0,2,5,4,4,4,4,4,4,2,2,2,2,2,2,1,2,2,1,2,2,2,2,37,3,4,3,2,1,2.0,0.611250909,1.0,,,,2019,5,24
1043,1052,98001,2,,5,5,5,4,5,4,2,4,4,5,1,1,1,1,1,1,1,1,1,5,2,3.0,2,2,2,3,3,2.0,2,2,3,2.0,2,4,4,5,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,54,4,3,3,2,1,2.0,0.668062477,1.0,,,,2019,5,24
1048,1057,98101,1,3.0,2,3,3,2,2,3,4,3,4,3,2,2,2,2,2,2,1,2,2,2,2,2.0,2,2,2,2,2,2.0,2,2,2,2.0,2,3,3,3,3,3,3,3,1,1,1,2,2,1,2,1,2,2,1,1,2,1,40,3,3,4,4,2,1.0,0.990756567,1.0,,,,2019,5,24
1049,1058,98177,1,1.0,3,3,3,2,3,3,2,3,4,3,3,2,2,2,2,1,1,2,2,3,3,1.0,2,2,2,1,3,3.0,2,2,1,2.0,2,2,3,2,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,2,2,47,3,3,3,3,1,2.0,0.82476849,1.0,,,,2019,5,24
1050,1059,98198,3,,3,3,3,5,6,3,2,4,4,2,1,1,1,1,1,1,1,1,1,3,3,1.0,3,2,3,1,3,3.0,2,3,1,1.0,2,3,4,3,4,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,47,3,4,3,1,1,2.0,0.697933884,1.0,,,,2019,5,24
1053,1062,98199,1,3.0,5,5,5,3,5,3,2,4,4,5,2,1,1,2,1,1,1,1,1,2,2,1.0,2,2,1,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,1,1,1,2,1,2,1,1,1,1,2,2,46,3,3,4,2,1,1.0,0.668062477,1.0,,,,2019,5,24
1054,1063,98391,1,1.0,2,2,2,2,3,3,2,3,3,3,2,1,1,2,1,1,1,1,1,1,2,1.0,2,2,2,3,2,2.0,2,2,1,3.0,2,3,3,3,4,4,3,3,2,2,2,1,2,2,2,2,1,2,1,1,2,2,49,3,3,1,2,1,2.0,0.668062477,1.0,,,,2019,5,24
1057,1066,98032,2,,2,2,2,3,1,3,2,4,4,4,1,1,1,2,1,1,1,1,2,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,3,4,4,3,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,34,2,1,1,1,1,1.0,0.418909577,1.0,,,,2019,5,24
1059,1068,98003,1,1.0,4,5,3,3,5,3,5,3,4,3,2,1,1,3,2,1,1,1,1,2,2,1.0,1,2,3,1,2,3.0,2,2,1,2.0,2,3,4,3,3,4,4,4,2,2,1,1,2,1,1,1,2,1,1,1,2,1,37,3,3,4,2,1,2.0,0.642010256,1.0,,,,2019,5,24
1061,1070,98108,1,3.0,4,3,4,4,4,2,2,3,4,2,3,3,2,3,1,3,2,4,3,3,2,1.0,3,3,3,3,3,2.0,3,1,3,3.0,3,4,4,5,5,5,5,5,1,2,2,2,1,2,2,2,2,2,2,2,2,1,33,2,2,3,1,2,1.0,1.225143673,1.0,,,,2019,5,24
1062,1071,98104,1,7.0,5,5,5,6,5,4,3,4,4,4,1,1,2,2,1,2,1,1,1,2,2,1.0,2,3,2,2,2,2.0,3,3,3,2.0,2,4,4,4,4,4,4,4,1,1,2,2,2,2,2,2,2,2,1,2,2,1,53,4,3,3,2,1,2.0,0.570317959,1.0,,,,2019,5,24
1066,1075,98198,2,,4,4,5,3,3,4,2,4,4,3,1,1,1,1,1,2,1,1,1,2,2,1.0,2,3,2,3,3,2.0,3,3,1,3.0,2,4,4,4,3,4,4,4,1,2,2,2,2,1,1,2,2,2,1,1,2,2,55,4,4,3,2,1,2.0,8.105920079,1.0,,,,2019,5,24
1067,1076,98391,2,,5,5,3,2,2,4,2,4,4,2,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,3,4,4,3,3,3,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,35,3,7,2,2,1,2.0,0.611250909,1.0,,,,2019,5,24
1069,1078,98058,1,3.0,5,5,5,5,5,3,2,4,4,4,1,1,1,1,1,1,1,1,4,1,3,1.0,2,2,2,1,2,3.0,3,2,3,2.0,2,4,4,4,4,4,3,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,31,2,5,2,2,2,2.0,0.622461059,1.0,,,,2019,5,24
1072,1081,98031,2,,5,5,5,3,1,4,2,4,4,3,1,1,1,1,1,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,3,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,36,3,1,1,2,3,1.0,0.429570202,1.0,,,,2019,5,24
1073,1082,98112,2,,1,4,2,2,2,5,2,3,2,2,2,1,2,2,1,1,1,1,1,2,2,1.0,2,2,2,1,2,2.0,2,2,1,1.0,2,2,3,2,3,3,3,3,1,1,1,1,1,1,1,1,2,1,1,1,2,2,45,3,1,3,5,1,2.0,4.69375489,1.0,,,,2019,5,24
1074,1083,98003,2,,5,5,5,5,5,3,2,4,4,3,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,42,3,6,2,1,1,1.0,0.754630752,1.0,,,,2019,5,24
1075,1084,98038,2,,5,5,5,2,5,4,2,4,4,4,1,1,1,1,1,2,1,1,3,1,3,1.0,2,2,3,1,3,3.0,3,3,1,2.0,2,4,4,4,4,4,4,4,2,2,1,1,2,1,1,2,2,2,2,2,2,2,33,2,3,2,1,1,2.0,0.88437144,1.0,,,,2019,5,24
1076,1085,98122,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,2,1,3,1.0,2,2,2,2,2,2.0,2,2,1,3.0,2,4,4,4,4,4,4,4,1,1,1,1,2,1,1,1,2,1,1,1,2,2,39,3,3,2,1,2,1.0,0.8790747,1.0,,,,2019,5,24
1077,1087,98006,1,1.0,5,5,3,3,5,5,5,5,5,5,3,3,2,2,2,2,2,2,2,2,2,1.0,2,1,1,1,2,2.0,1,1,1,1.0,2,3,3,2,5,5,3,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,33,2,3,3,2,1,2.0,0.716340867,1.0,,,,2019,5,24
1079,1089,98102,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,2,2,1,1,1,1,1,3,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,48,3,3,3,1,1,1.0,0.704096246,1.0,,,,2019,5,24
1084,1094,98108,1,3.0,5,5,5,5,5,4,3,4,4,3,2,2,1,2,1,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,2,2,2,2.0,2,4,4,4,3,3,4,4,1,1,2,2,2,2,1,2,2,2,1,1,2,1,37,3,4,3,1,1,1.0,1.299732434,1.0,,,,2019,5,24
1085,1095,98052,1,1.0,3,3,5,2,5,4,2,3,4,3,2,2,2,1,2,1,1,1,1,2,3,1.0,1,1,2,1,2,2.0,2,2,1,2.0,2,4,3,3,4,4,4,4,2,2,2,1,2,1,1,2,1,1,1,1,2,2,43,3,3,4,5,1,2.0,1.169169351,1.0,,,,2019,5,24
1088,1098,98144,2,,1,1,3,5,2,2,2,3,3,2,2,2,3,4,3,2,1,1,3,3,3,3.0,2,2,2,2,2,2.0,2,2,1,2.0,2,2,2,2,2,2,3,2,1,1,1,2,2,1,2,2,2,1,1,1,2,2,38,3,1,4,1,1,1.0,0.530333582,1.0,,,,2019,5,24
1094,1104,98168,1,1.0,1,2,3,2,2,3,3,2,2,2,1,1,1,1,1,3,1,1,1,3,1,1.0,2,2,2,2,2,1.0,1,1,2,1.0,2,4,3,3,3,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,45,3,3,4,3,1,1.0,0.704096246,1.0,,,,2019,5,24
1096,1107,98391,1,1.0,3,3,3,3,5,3,2,3,4,4,5,2,1,2,1,1,1,1,1,1,3,1.0,2,3,3,3,3,2.0,3,3,3,2.0,2,3,4,4,4,4,4,4,2,2,2,1,2,2,2,2,1,2,1,1,2,1,38,3,8,2,5,1,3.0,1.728644137,1.0,,,,2019,5,24
1098,1109,98042,2,,4,4,3,3,3,3,1,4,4,4,2,1,2,2,2,1,1,1,2,1,2,2.0,2,2,2,1,2,2.0,2,2,2,2.0,2,4,4,4,4,4,4,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,36,3,1,1,1,1,3.0,0.530333582,1.0,,,,2019,5,24
1099,1110,98003,1,1.0,5,5,5,3,4,4,2,4,4,3,2,2,1,2,1,1,1,1,2,2,3,1.0,2,2,2,1,3,2.0,1,1,1,3.0,2,4,4,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,2,1,55,4,3,1,1,1,2.0,0.591110627,1.0,,,,2019,5,24
1100,1111,98126,2,,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,3,1.0,3,3,3,3,3,1.0,3,3,3,3.0,2,4,4,4,5,5,5,5,1,2,2,2,2,2,2,2,2,2,2,2,2,1,49,3,3,3,5,1,1.0,0.936448007,1.0,,,,2019,5,24
1101,1112,98198,2,,1,1,1,2,1,3,3,3,3,2,5,3,1,1,1,5,1,1,1,1,3,3.0,2,1,1,3,3,3.0,3,3,1,3.0,3,5,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,46,3,3,1,1,1,2.0,0.82476849,1.0,,,,2019,5,24
1102,1113,98102,1,3.0,2,3,3,2,3,2,1,3,4,2,3,2,1,2,1,1,1,1,3,3,3,1.0,1,1,3,1,3,1.0,3,3,1,3.0,3,3,4,3,3,4,3,3,2,2,2,1,2,2,2,2,1,2,2,2,2,1,32,2,3,2,1,1,1.0,1.52155205,1.0,,,,2019,5,24
1103,1114,98103,1,1.0,3,3,1,2,3,3,2,3,3,3,1,1,1,1,1,1,1,1,2,2,2,1.0,2,3,2,3,3,2.0,1,1,1,1.0,2,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,33,2,7,2,1,1,1.0,0.768470443,1.0,,,,2019,5,24
1105,1116,98001,1,1.0,2,2,3,3,2,3,2,4,3,2,2,2,1,2,1,2,1,1,1,2,3,1.0,2,2,2,1,3,3.0,1,2,1,3.0,2,2,2,5,4,3,5,5,2,2,2,1,2,2,2,2,1,2,2,2,2,2,37,3,3,3,2,1,1.0,0.712050507,1.0,,,,2019,5,24
